smiles,id
[NH3+]C(CO)COc1cc(F)c(Cl)c(Nc2ccc(Br)cc2C(F)(F)F)n1,id2091
c1ccc(C(CC(c2nn[n-]n2)c2nc3ncccc3[nH]2)c2ccccc2)cc1,id2092
CCCC1(c2ccc(=O)n(C)n2)CCCN1Cc1ccc2ccccc2c1,id2093
O=C(CSc1cnnn2c1cc1sccc12)Nc1ccc([N+](=O)[O-])cn1,id2094
Cc1cccc(-c2nccnc2OCC2CN(c3ccc4ccccc4[nH+]3)CCO2)c1,id2095
Cc1[nH+]c2c(C)cc(NCCCn3cc[nH+]c3)nn2c1-c1ccc(Cl)cc1,id2096
O=C(NCc1ccccc1Cl)C1COC(=O)C(Cc2ccccc2)N1,id2097
CC(C)Nc1cncc(C[NH+]2CCC(CO)(Cc3ccccc3)CC2)c1,id2098
COc1cccc(-c2c(C(=O)NN)nnn2CC2COCCO2)c1,id2099
CCCNC(=O)c1c([O-])[n-]c(SC2CC(=O)N(c3ccc(Cl)cc3[N+](=O)[O-])C2=O)nc1=S,id2100
COc1cc(S(=O)(=O)c2nc(-c3c[nH]c4ncccc34)cnc2N)ccc1OCc1ccccc1,id2101
Cc1ccccc1Nc1nn(CCCN2CCCCCC2=O)cc1C(C)C,id2102
CC(CNC(=O)C[NH+]1CCCCC1)C[NH2+]CCCO,id2103
CC1=CCC(C(=O)N2CCc3cc(S(=O)(=O)N4CCC(C)CC4)ccc32)CC1,id2104
O=C(Nc1cc(Cl)cc(C(F)(F)F)c1)NC1CC[NH+](Cc2ccc(OCC3CC4COC(=O)N43)c(Br)c2)C1,id2105
COc1ccc(N2CCN(c3cc4c(cc3F)c(=O)c(C(=O)[O-])cn4Cc3ccc(F)cc3)CC2)cc1,id2106
Cc1ccccc1N=[NH+]C(=Nn1c(CO)nc2ccccc2c1=O)c1ccc(C(=O)Nc2ccc(F)cc2)cc1,id2107
COc1ccc2cncc(C(C)C3CCC[NH+]3C)c2c1,id2108
CNc1c(O)cc2c(c1C)C(c1ccc(C)cc1)N=C(c1ccc(C(C)=O)cc1)C2=O,id2109
CS(=O)(=O)c1ccc(-c2cc(Cl)c(C(=O)Nc3ccc(F)cc3Cl)cc2Cl)cc1,id2110
COC(=O)C1CCC([NH+]2CC(NC(=O)Cc3ccc4c(c3)OCCO4)CC2C(=O)OC2CCC2)CC1,id2111
CCN(C(=O)C(C#N)=C(C)C)C1CC1c1ccccc1,id2112
COC(=O)C1CC23CC1C=C(C)C(=O)C21[NH+]=C2COC(C(C)C)C2C32CC(C)(O)C(=O)C(C)(C)C2CC1OC(C)=O,id2113
Cc1cccnc1NC(=S)NC(=O)c1ccc(Cl)cc1,id2114
CCCCOc1nc(-c2cnc(C)[nH]2)c2c(N3CCCC(O)C3)nccn12,id2115
CC(=O)N1CCC(O)(c2ccc(C(Cc3c[nH]c4ccccc34)NC(=O)C3CCC(NC(=O)C(C)C)C3)cc2)CC1,id2116
Cc1ccc(-c2nc3ccccc3cc2C(=O)N(CCC(=O)[O-])CCC2CC[NH+](Cc3ccccc3)CC2)cc1,id2117
COc1ccc2c(Nc3cc(C(C)C)[nH]n3)ccnc2c1,id2118
Cc1ccc(C)c(SCC(=O)c2cccs2)n1,id2119
Cc1cc(-c2ccc(C(=O)NC(C)(C)C)n2Cc2ccccc2)c2ccc(=O)[nH]c2c1,id2120
CCCCNc1ncc(C(N)=O)c(N2CCN(C(C)=O)C(c3ccc(OC)cc3)C2)n1,id2121
CS(=O)(=O)c1ccc2oc(=O)[nH]c2c1,id2122
CC(OC(=O)C[NH+](C)CCCCCOC(=O)c1c2ccccc2cc2ccccc12)N(C)C(=O)OCc1ccccc1,id2123
CCN(CC)C(=O)Cn1c(-c2ccc(Cl)cc2)cc2nnc(SCc3cccc(C)c3)nc21,id2124
COc1cccc(-c2cc(-c3ccccn3)nc(N)c2C#N)c1,id2125
CC(=C(CCCl)SC(=O)C(C)C)N(C=O)CCCCc1cccc[n+]1[O-],id2126
COCC1(Cc2ccc(S(C)(=O)=O)cc2)NCc2cc3c(c(C(C)(C)C)c21)OCO3,id2127
N#Cc1cnc(Nc2nc(NC3CCC(F)(F)C3)nc(-c3cccnc3)n2)s1,id2128
COC(=O)C(CCCC[NH3+])NC(=O)c1ccc(NC(=O)C(C)([NH3+])CO)c(OCCCc2ccc(O)cc2)c1,id2129
O=c1ccc(-c2nc(-c3ccc(Oc4ccc(C(F)(F)F)cc4)cc3)no2)n[nH]1,id2130
C[NH+]1CCN2CCNc3ccc(O)c(c3)C(C)(C)c3cc(NC(=O)CCC(=O)OCC[NH2+]CC(C)(C)C)ccc3CC2C1,id2131
COC(=O)C1(C)C(=O)C([n+]2ccc(=O)n(C)c2)c2ccccc2-c2ccccc21,id2132
O=C([N-]c1nnc(-c2ccc(Cl)cc2)o1)c1ccc(S(=O)(=O)N2CCCCCC2)cc1,id2133
O=c1cnc2cnc(Nc3ccc(N4CCN(O)CC4)nc3)nc2n1CCc1ccccc1,id2134
COCCc1cc(-c2noc(-c3ccco3)n2)cn1C,id2135
CC(OC(=O)c1ccc(CSc2nc3ccccc3[nH]2)cc1)C(=O)Nc1ccc2c(c1)c1ccccc1n2C,id2136
CC(=O)c1cc2cc(C[NH3+])ccc2nc1C1=CCCC1,id2137
CC(c1ccc2c(c1)c(=O)c1[nH]c3ccccc3c1n2C)[NH+](C)C,id2138
C=C1CCc2c(OC(C)=O)c(OC(C)=O)cc(OC(C)=O)c2C(C)(C)C2COC(=O)C12,id2139
COc1ccc(C=CC(CC2C3(C)OCC(C)C4(C)OC(C)(C3OC(C)=O)C2(C)C4=O)=NO)cc1,id2140
O=C1NC(=Cc2cccs2)C(=O)N1CCCCC[NH+]1CCCC(O)(C(=O)[O-])C1,id2141
COc1ccc(NC(=O)n2sc3cc(OC)ccc3c2=O)c(OC)c1,id2142
CC(C)(C)OC(=O)CCCCC1=NS(=O)(=O)c2ccccc2N1,id2143
CCC(COc1ccc([N+](=O)[O-])cc1)OC(=O)c1cccnc1,id2144
COc1ccc(C=NNc2[nH]c3ccccc3[nH+]2)cc1,id2145
Cc1ccc2c(c1O)CCC1C2CCC2(C)C(=O)CCC12,id2146
CCCCN(CC[NH3+])C(C)c1ccccc1-c1ccccc1Cl,id2147
COc1cccc(C(=O)N2CCCCC2C[NH+]2CCCC2)c1,id2148
CC(C)CN(CC(C)C)S(=O)(=O)c1ccc2ccc([N+](=O)[O-])cc2c1,id2149
CCOC(OCC)c1ccc(C=C2Cc3ccccc3C2=O)cc1,id2150
O=C([O-])c1ccc(NC(=O)C2CCN(S(=O)(=O)c3cccc4cccnc34)CC2)cc1,id2151
CCC(=C(CCC(=O)[O-])c1ccc(CC)cc1)c1ccc(C(NC(=O)C2CCCN(C(N)=[NH2+])C2)C(F)(F)F)cc1,id2152
CC=CC=CCC=CCCC=CC(OC(C)=O)C(CC1C=CC(=O)O1)OC(=O)C(Cc1ccc(O)cc1)NC(=O)OC(C)(C)C,id2153
CCCCc1ccn(CC(=O)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)n1,id2154
O=C(COC(=O)c1ccc2c(c1)OCCO2)Nc1ccc([N+](=O)[O-])cc1,id2155
CCN(CC)C(=O)Cn1ncc2c(NC(=O)NCc3ccccc3)cccc21,id2156
C=CC(=O)NC1CC(n2cnc3c(N)ncnc32)C(O)C1OC(=O)c1cc(N(CC)CC)ncn1,id2157
Cc1ccc2c(c1)cc(CNc1cccc(F)c1)c(=O)n2CC(=O)[O-],id2158
CCc1[nH+]c2ccc(OCC(=O)NN)cc2cc1CN(Cc1ccccc1)c1ccncc1,id2159
O=C(Nc1cccnc1)c1ccc(C(O)(c2ccc(Cl)c(Cl)c2)c2ccccc2F)cn1,id2160
COc1ccc(-n2ccc(=O)c3ccc(N4CC[NH+](Cc5cc(C)no5)CC4)nc32)cc1C,id2161
O=C1C(Cl)=C(Nc2ccccc2)C(=O)N1c1ccc(Br)cc1,id2162
Cn1nc(C2(O)CC2)n2c(=O)c3ccccc3nc12,id2163
CC(C)[NH+]1CCC(n2cc(C3CC3)[nH]c2=O)CC1,id2164
COc1ccc(C2C=C(SCc3ccc(Cl)cc3)N=C(N)O2)cc1,id2165
COP(=O)(OC)C(CC(=O)c1ccc(Br)cc1)S(=O)(=O)c1ccc(Br)cc1,id2166
N#Cc1cc2n(c1N)-c1ccccc1CSC2,id2167
COC12CN(C(=O)Cn3nc(C(C)=O)c4cc(C(N)=[NH2+])ccc43)C1CN(S(C)(=O)=O)CC2C(C)C,id2168
COc1ccc(CC(=O)NN=C2C(=O)Nc3ccccc32)cc1O,id2169
O=P([O-])([O-])OP(=O)([O-])OP(=O)([O-])OCC1OC(n2cc(I)c3c(Cl)ncnc32)C(O)C1O,id2170
Cc1ccc(CSc2nc(C(F)(F)F)ccc2CNC(=O)c2ccc(C#N)cc2)cc1,id2171
CC(C)CCCC(C)C1CCC2C3CC(=O)NCCC4(C)CC(O)CCC4(C)C3CCC12C,id2172
O=c1[nH]c2cc(OCC[NH+]3CC=C(c4c[nH]c5ccc(Br)cc45)CC3)ccc2c2ccccc12,id2173
C=CCC12C=C(OC)C(=O)C1(O)CC=C(C)C2,id2174
CNC(=O)n1cc(NC(=O)N2CC3CCC2CC3C(=O)NCc2ccccc2)c2cc(C(F)F)ccc21,id2175
CCCCC(CC(=O)[O-])c1ccccc1,id2176
CC1(C)SC2C(=Cc3ccc4ccccc4c3)C(=O)N2C1C(=O)[O-],id2177
CCCNC(=O)OCC1CC[NH+](CCCOC)CC1,id2178
N#Cc1c(C(=O)NCc2ccc(S(N)(=O)=O)cc2)[nH+]c2ccc(N)cc2c1N,id2179
C=CC(=O)Nc1ccc(Nc2ncnc3cc(C4CCN(C(C)=O)CC4)ccc23)cc1C(F)(F)F,id2180
CNC(=O)c1ccc2c3c(cc(O)c2c1)N(C(=O)c1cc2cc(OC)ccc2[nH]1)CC3,id2181
C[NH+](C)Cc1cccc([N+](=O)[O-])c1,id2182
COc1ccc2c(C(=O)c3cccc(-c4ccccc4)c3)coc2c1,id2183
COC(=O)C(CO)NC(=O)CCCCC=CCCCCCCCCCCCC(=O)OC(C(C)C)C(OC(C)=O)C(C)Cc1ccccc1,id2184
O=C([O-])CCc1ccc(Nc2cc(Nc3ccc(C(=O)[O-])cc3)ncn2)c(Br)c1,id2185
CCCC=CNC=C[N+](=O)[O-],id2186
COc1ccc(C(=O)N2CCCCCCC2)cc1OCC1CC1,id2187
COc1ccc2c(c1O)C(=O)N1CCC(O)C21,id2188
CC1C(c2ccc(F)cc2)N(C(Cc2cscn2)C(N)=O)C(=O)N1c1ccc(C#N)cc1,id2189
CCN1CC(c2ccc(N3CC4C([NH3+])C4C3)cc2NCc2ccc3[nH]cnc3c2)C1=O,id2190
Cn1cc(C(=O)NC2CN(C(=O)c3cc(C(C)(C)C)ns3)CC2F)c2cc(Cl)ccc21,id2191
O=C1NC(c2cccc([N+](=O)[O-])c2)CC2C1=CCc1ccc(O)c2c1,id2192
COc1cc(C(=O)Nc2cc(C)ccc2N2CCOCC2)c([N+](=O)[O-])cc1OC,id2193
O=C([O-])c1ccc(C=C2C(=Cc3cccc([N+](=O)[O-])c3)Cc3ccccc32)cc1,id2194
O=C(C=Cc1ccccc1)NNc1ncnc2ccccc12,id2195
O=[N+]([O-])c1cc(C2OC(CO)C(O)C(O)C2O)ccc1-c1cnon1,id2196
CCCn1c(C(=O)OC)cc2c(=O)oc3ccccc3c21,id2197
O=[N+]([O-])c1ccc([O-])c(-c2cc(NCc3ccco3)n3ncnc3n2)c1,id2198
CC(C)(C)C(=O)c1sc(Nc2ccccc2)nc1N,id2199
CCC(C)(C)C(=O)C(=O)N1CCCC1C(=O)NCc1ccc(C(F)(F)F)cc1,id2200
CC(C)Cc1cc(C(C)C(=O)[O-])ccc1-c1ccc(C(=O)CBr)cc1,id2201
Cn1ccc(-c2ccc(CNC(=O)C(O)C(O)C(=O)N3CCCC3c3ccc(Cl)cc3)cc2)cc1=O,id2202
Cc1cnn(CC[NH2+]Cc2ccnc(-c3c(C)noc3C)n2)c1,id2203
CCC(C)C(=O)OC1CC2C(C=O)=C(O)C(O)C2C2(C)CCCC(C)(C)C2C1=O,id2204
O=c1c2ccccc2n(CC(O)CNC(=S)NCCc2ccccc2)c(=O)n1[O-],id2205
Cc1ccc(N2C(=S)N(c3ccc(C)c(Cl)c3)C(=O)C23CCC(C(C)(C)C)CC3)cc1C,id2206
CC(=NNC(=O)c1ccc(O)cc1)c1ccc(N2CCOCC2)cc1,id2207
COc1ccc(-n2c(CSc3nc4sc(C)c(C)c4c(=O)[nH]3)nc3c(sc4nc(C)cc(=O)n43)c2=O)cc1,id2208
O=C(Nc1cccc(F)c1)c1ccnc(N2C(=O)C3C4C=CC(C4)C3C2=O)c1,id2209
O=C(c1ccc(N=S(=O)([O-])c2ccc3c(c2)CCS3)cc1)N1CCC(O)(c2ccccc2Cl)CC1,id2210
CCOC(=O)CCn1c(N)c(C(=O)CSc2ccc(C)cc2)c(=O)[nH]c1=O,id2211
COc1cccc([NH+]=c2[n-]c(Cl)c(-c3ccc(C4([NH3+])CCC4)cc3)[n-]2)c1,id2212
c1ccc(-n2cc(COc3ccc4ccccc4c3)nn2)cc1,id2213
Cc1cc(Br)ccc1NC(=O)c1c(Br)cnn1C,id2214
CCOC(=O)C1=C(C)N=C(C)C(=C([O-])OCC)C1c1ccc(Cl)c([N+](=O)[O-])c1,id2215
C=C1CCC2(C)OOC1C2CCC(=O)OCCOCCOC,id2216
CC(=O)c1cccc(Nc2cc[nH+]c3cc(-c4nnn[n-]4)ccc23)c1,id2217
COc1ccc(-c2nc(-c3ccccc3)cn2CCCCCCC(=O)n2c(-c3ccccc3)nc3ccccc32)cc1,id2218
O=P([O-])([O-])OCCC1[NH2+]C(CO)C(O)C1O,id2219
COC(=O)c1cc(NC(=O)c2ccc(-c3ncccc3C(F)(F)F)cc2)cc(OCC(OC(N)=O)C(C)C)c1,id2220
CC1=CCCC(C)=CCC(O)=C(c2nc3ccccc3[nH]2)C(=O)c2oc(C(C)(C)C)cc2CC(C)=CCC1,id2221
O=C(COC(=O)COc1cccc2c(C(=O)c3cnc4ccccc4c3)cccc12)NC(P(=O)([O-])[O-])P(=O)([O-])O,id2222
COc1ccc2c(c1C)C(=CNc1ccc(S(=O)(=O)N3CCN(CCO)CC3)cc1)C(=O)NC2=O,id2223
O=C([O-])C1=C(Cl)CC=CN1O,id2224
COc1cc(NC(=O)c2cc(S(=O)(=O)N3CCOCC3)ccc2F)cc(OC)c1,id2225
C[NH+](C)Cc1cccc(C2C[NH+]3CCC2C(OC(=O)c2ccccc2)C3)c1,id2226
C=CCNc1nccc2c1C(=O)c1c(C(C)C)n[nH]c1C2=O,id2227
O=C(c1ccc2c(=O)n(-c3ccccc3)c([S-])nc2c1)N1CCN(c2ccccc2F)CC1,id2228
CCOc1cnccc1-c1noc(-c2ccc(-c3cnc(-c4ccc(OC)cn4)s3)cc2F)n1,id2229
CC1(C)C=C(c2ccc3c(c2)C(NCC(O)c2c[nH]c4ccccc24)CC(C)(C)O3)CCC1,id2230
COc1ccccc1C(=O)NC(Cc1ccccc1)C(=O)OCC(=O)c1c[nH]c2c(C)cccc12,id2231
CC(=O)C1=C([O-])C(=O)N(c2ccccc2)C1c1ccc([N+](=O)[O-])cc1,id2232
CCOC(=O)c1ccc(NC(=O)NNC(C)=S)cc1,id2233
CN(C(=O)CSC1=NCCS1)C1CCS(=O)(=O)C1,id2234
Cn1nc(-c2ccco2)nc1N1C(=O)CSC1c1cn(-c2ccccc2)nc1-c1ccc(F)cc1,id2235
CCCCCCCCCCC=CC[NH2+]CCNCC[NH2+]CCSSCC[NH2+]CCCCCC[NH2+]CCC[NH3+],id2236
O=C(N1CCC(c2ccccc2C(F)(F)F)CC1)N1CCCc2ccccc21,id2237
CC(C)c1ccc(N(C2(C(=O)NC3CCC(O)(Cc4ccccc4)C3)CCCCC2)S(C)(=O)=O)cc1,id2238
O=C(C[NH+]1CCN(Cc2ccc(F)cc2)C1c1ccc(Cl)cc1)Nc1ccc(Br)cc1,id2239
CCOC(Cn1c(-c2ccccc2)nn(CN2CCOCC2)c1=O)OCC,id2240
CC(C)C(NC(=O)C1CCN(S(=O)(=O)N2CCOCC2)CC1)C(=O)NCc1cccnc1,id2241
O=C1OC2(C(=O)Nc3ccccc32)c2ccccc21,id2242
CCCS(=O)(=O)c1ccc(-c2c(C(=O)NCc3ccc(F)cc3)[nH]c(C(=O)OC(C)C)c2OC)cc1,id2243
Cc1nc(-c2cc(CS(=O)(=O)Nc3ccc(CC[NH2+]CC(O)c4cccnc4)cc3)no2)c(C)s1,id2244
Cc1ccc(NC(=O)CCn2cccn2)cc1,id2245
Cc1ccccc1C(=O)Nc1cccc(NC(=S)[N-]C(=O)c2ccccc2)c1,id2246
COc1ccc2[nH]c3c(C)[nH+]c(NCc4ccccc4)cc3c2c1,id2247
CCOc1ccc(NC(c2cc(OC)c(OCC(=O)[O-])c(OC)c2)P(=O)(OCC)OCC)cc1[N+](=O)[O-],id2248
[NH3+]Cc1cccc(Cn2cnc(-c3ccc(S(=O)(=O)Nc4ccc(CC[NH2+]CC(O)c5cccnc5)cc4)cc3)c2)c1,id2249
O=C([O-])c1ccc(N2C(=O)CC(OCC=Cc3ccccc3)C3C(O)CCN3C2=O)cc1,id2250
COC(=O)C1C(=O)Nc2cc(C)c3ccccc3c2C1c1ccc(C)cc1,id2251
C=CC[NH+]1CCN2C(C1)c1ccccc1C2(O)c1ccccc1F,id2252
C[NH+](C)CC1Cc2cc(O)ccc2O1,id2253
O=C(Nc1cccc(F)n1)c1ccc2cc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cn3)[nH]c2c1,id2254
CCC(=O)N1CCC(NC(=O)c2cc3c(s2)CCCC3)CC1,id2255
N#Cc1ccc(Oc2cc(NC(=O)NCCCCc3ccccc3)ccc2Cl)cc1,id2256
Cc1ccc(-n2c(=O)[nH]c3nc(NCc4ccnc(Cl)c4)nc(Cl)c3c2=O)cn1,id2257
COc1ccccc1-c1noc(CCC(=O)Nc2ccc(C(N)=O)cc2)n1,id2258
Cc1cccc(C(=O)NC[NH2+]CC(C)C)c1,id2259
Cc1ccc(Nc2c(C(N)=O)c(C)n3c2cnc2sccc23)cc1,id2260
Cc1c(C(=O)NCc2ccc(OC(C)C(=O)c3ccc(Cl)cc3)cc2)sc(=O)n1Cc1ccc(C(=O)NCCC(=O)[O-])cc1,id2261
CCCCCNc1nc2ccc(Cl)cc2nc1SCC(=O)Nc1c(C)n(C)n(-c2ccccc2)c1=O,id2262
O=[N+]([O-])c1ccc(S(=O)(=O)N=c2[nH]ccs2)cc1C(F)(F)F,id2263
CC(C)Oc1ccc(CNC(=O)c2cn(Cc3ccc(N(C)C(=O)C4CN(Cc5ccccc5)S(=O)(=O)N(C)C4C)c(Cl)c3)cn2)cc1,id2264
Nc1n[nH]c2cc(Nc3ccccc3)cnc12,id2265
O=C(CCN1CCN(c2ccc(Cl)cc2)CC1)N1CCN(c2ccc(F)cc2C(F)(F)F)CC1,id2266
CCOC(=O)c1c(Nc2ccc(OCc3ccccc3)c(Cl)c2)ncnc1NN1CCC(C[NH+]2CCCC2)CC1,id2267
CCCCC1CN(c2ncc3ccccc3n2)CC[NH2+]1,id2268
N#Cc1ccc(N2CCN(c3ccc4nc(=O)n(Nc5ccc(I)cc5F)cc4c3)CC2)cc1,id2269
CC(CCCO)C1CCC2C3CCC4CC(OC(OCc5c(F)cccc5F)C(C)C(O)C(N)=O)CCC4(C)C3CCC12C,id2270
O=C([O-])c1cc2c(cc1-c1ccccc1-c1ccc(Cl)cc1)OC1(CCCC1)CC2,id2271
CNC(=O)c1ccc2c(c1)N(C(=O)CCCc1ccccc1)c1ccccc1S2,id2272
Nc1ncnn2c(C3OC(CO)C(F)C3O)cc(-c3cccc4ccccc34)c12,id2273
O=C(NCCc1cccnc1)c1cccc2c(-c3cnn(CC4CC4)c3)coc12,id2274
COC(=O)c1ccc(C[NH+]2CCN(Cc3cc(Cl)cc(Cl)c3)C(CCO)C2)cc1,id2275
CC[NH+](CCO)CCn1ncc2c(NCc3cccc(F)c3)ncnc21,id2276
COc1ccc(CNC(=O)C2=NOC(c3c[nH]c4ccc(Br)cc34)C2c2ccc(Cl)cc2)cc1,id2277
O=C(NNC(=O)C1CC2CCC1C2)c1ccc(S(=O)(=O)N2CCCCC2)cc1,id2278
C[NH+]1CCN(c2ccc3[nH]c(-c4ccc5ccccc5n4)nc3n2)CC1,id2279
CC(C)(C)C1CCC(Oc2oncc2CC([NH3+])C(=O)[O-])CC1,id2280
C=CCOC(=O)N1CCc2c(c(C(=O)[O-])c3ccc(-c4ccccc4)nn23)C1,id2281
C[NH2+]CCN(c1cccc2ccccc12)S(=O)(=O)c1ccc(Br)cc1,id2282
Cc1cc(N2CCOCC2)cc2c1CN(C1CCC(CC(=O)[O-])S(=O)(c3cccc(Cl)c3Cl)=C1C(=O)[O-])C2=O,id2283
CSc1cccc(NC(=O)CCCOc2ccc(C)c(C)c2)c1,id2284
O=C1c2ccccc2S(=O)(=O)N1C1CN(S(=O)(=O)c2ccccc2)CC1Cc1ccccc1,id2285
C=CCOC(C(=O)[O-])(C(F)(F)F)C1(C)COc2ccccc2O1,id2286
COc1cc(C(=O)COC(=O)c2cccs2)cc(OC)c1OC,id2287
O=C(C=Cc1cc2ccccc2c2ccccc12)N=S(=O)([O-])c1cccs1,id2288
Cc1ccc(C)c(-n2cnc3cc(-c4c(C)noc4C)ccc3c2=O)c1,id2289
CC(C)[NH+]1CC(C(=O)N2CC[NH+](C3(CNC(=O)c4cccc5cccnc45)CCCCC3)CC2)C(c2ccc(Cl)cc2)C1,id2290
Cc1nc(CNS(=O)(=O)c2ccc(C(F)(F)F)cn2)cs1,id2291
CC1(C)CCCC(=O)N1CCOc1ccc(NC(=O)c2ccncc2)cc1Cl,id2292
COc1cccc(OC)c1C(=O)Nc1ccc2ccc3[nH+]c(N)n(CCC[NH+](C)C)c3c2c1,id2293
CC(C)N1CCOc2ncnc(N3CCCCC3)c2C1=O,id2294
COc1cc(-c2ccc3ncn(-c4ccn(CC(=O)[O-])n4)c3c2)ccc1OCC[NH+](C)CCSC,id2295
CCc1nnc(NC(=O)CSc2nnnn2-c2ccc(OC)c(OC)c2)s1,id2296
Cc1c2c(cc3sc4sc5c(c4c13)C[NH2+]CC5)CCN2CC[NH+](C)C,id2297
O=C([O-])CCC(=O)Nc1ccc2c(c1)CCCC2,id2298
CCOC(=O)C1=C(N)Oc2[nH]nc(-c3ccccc3)c2C1c1ccncc1,id2299
O=C(NC(Cc1ccc2c(c1)OCO2)C(=O)NC(Cc1ccccc1)C(=O)[O-])c1ccccc1,id2300
Cc1nn(C)c(O)c1-c1nn(CN2CCN(c3ccccc3)CC2)c2c1c(=O)[nH]c(=O)n2C,id2301
O=C(NCc1cccs1)C1CCN(S(=O)(=O)c2cc3ccccc3s2)CC1,id2302
CCc1ccc(C2NC(=O)c3c(n(C)c(=O)n(CC(C)C)c3=O)NC23CCCCC3C)cc1,id2303
c1ccc(-c2nnc(Nc3nc4ccccc4s3)s2)cc1,id2304
O=c1[nH]c2sccc2c(C2CC2)c1-c1ccncc1,id2305
CCCCCCCCCCCCCCCCCCOC1=CC(=O)C(O)=CC1=O,id2306
COc1cc(C(Cn2cnc([N+](=O)[O-])c2)OC(C)=O)cc(OC)c1OC,id2307
O=C(NCCO)c1cccc(-c2cnc3ccc(C(=O)N4CCCCC4C[NH+]4CCCC4)cn23)c1,id2308
CCCCCCCCCCCCCCCC[NH+]1CCC(O)(c2ccc(Br)cc2)CC1,id2309
CC(=O)OC1CC2C(CC2(C)C(=O)OCc2ccccc2C#N)C2CCC(CCc3ccccc3)C12C,id2310
COC(=O)CSc1nc(NCc2ccccc2)c2c(n1)nc(-c1ccccc1)n2C,id2311
Cc1ccc(-n2nnnc2CNC(=O)C(C)NC(=O)Cc2ccccc2)cc1,id2312
O=C1CN(S(=O)(=O)N2CCOCC2)CCN1Cc1nc2cccc(Cl)n2c1Cl,id2313
CSc1cc(Nc2cccc(Cl)n2)nc(-c2ccccn2)n1,id2314
CC(=NOC(=O)CN(c1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1)S(C)(=O)=O)c1ccc([N+](=O)[O-])cc1,id2315
COc1cc(-c2nnc(CN(C(=O)c3ccc4ccccc4n3)C(C)C)o2)ccc1-n1cnc(C)c1,id2316
O=C([O-])Cc1cccc2c(NCCc3cn(Cc4ccccc4)c4ccccc34)c3ccccc3[nH+]c12,id2317
CCc1cnc(-n2nc(C)cc2C)nc1C(F)(F)F,id2318
COc1ccccc1OC(=O)n1c(Sc2ccccc2)nc2ccccc21,id2319
OCC1OC(n2c(SCc3ccc(-c4ccccc4)cc3)nc3c(=S)[nH]ccc32)C(O)C1O,id2320
NS(=O)(=O)Oc1ccc2c(c1)CC1=NC(=CC(=O)N3CCCCCC3)CN1C1(NC(=O)N1)O2,id2321
C(=Nc1ccc(Cc2c[nH]cn2)cn1)c1nc2ccccc2s1,id2322
COC(=O)C=CC(=O)c1cc(OC)c(OC)c(OC)c1,id2323
Fc1c(Cl)cc(Cl)cc1-c1ccnc2cc(-c3nsc(-c4ccccc4)n3)[nH]c12,id2324
O=C(COC(=O)C=Cc1ccc(Br)cc1)NC12CC3CC(CC(C3)C1)C2,id2325
CCCC(C)NC(=O)C1(C)C=CC(=CC=CC(C)=CC(=O)OC)CC1,id2326
COc1ccc2c(c1)CCCN(C(=O)c1cccnc1OC)C2,id2327
COC(=O)C=Cc1ccc(OC2(C(=O)[O-])Oc3cc(O)cc(c3)C2Oc2ccc(CCC(O)CCc3ccc(O)cc3)cc2OC)c(O)c1,id2328
CN1CCc2ccccc2C1C(=O)c1cc(O)cc(O)c1,id2329
CS(=O)(=O)c1ccc(=O)n(-c2cnc3[nH]c(=O)[nH]c3c2)c1,id2330
CN(C)c1cc(OC2CN(C(=O)c3n[n-]c(=O)o3)C2)c2ccccc2[nH+]1,id2331
CCCn1cc(C(=O)Nc2cccc(O)c2)c(=O)c2ccccc21,id2332
CCCCC(NC(CC(C)C)OC(=O)C(=O)N1CSCC1C(=O)NO)C(=O)C(=O)Nc1ccccc1,id2333
O=C(Nc1ccc(Cl)cc1)c1nc(-c2ccc(F)cc2Cl)no1,id2334
FC(F)(F)c1ccnc(Nc2ncc(-c3cncc(N4CC[NH2+]CC4)c3)s2)c1,id2335
CCCCCCCCc1ccc(CCC(c2ccc(C(F)(F)F)cc2)C(C)SCCCC(C)(C)O)cc1,id2336
COC(=O)c1ccc2nc(-c3ccco3)n(C)c2c1,id2337
Cc1ccc(C2=NS(=O)(=O)c3cnc(SCC(=O)Nc4ccccc4Cl)nc3N2)cc1,id2338
O=C1c2c(-c3ccc(Br)c(Br)c3)noc2-c2oc3ccccc3c21,id2339
Cc1ccccc1NN1C(=O)CC(C)(C)C1=O,id2340
Cc1cccc2c1C1(O)C(CCC3C(=O)OC(O)CC1C3(C)C)C(O)C1(C)C3[NH+](CC4COC(C)(C)O4)CCC231,id2341
CCOC(=O)Cc1ccc2ccccc2[n+]1C,id2342
COc1ccc(-c2nnn(CC(=O)N(CC(=O)NC3CCCCC3)c3cc(C)ccc3C)n2)cc1,id2343
O=C1CSC(=N[N-]c2ccccc2)N1,id2344
Cn1c(=O)c2c(nc(C[NH+]3CCCCC3)n2Cc2ccccc2)n(C)c1=O,id2345
CNC(=S)NNC(=O)c1ccc(C#N)cc1,id2346
Cc1cccc(OCC(=O)NCC2COc3ccccc3O2)c1,id2347
C[NH2+]Cc1cccc(-c2cc(F)ccc2Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2Cl)c1,id2348
